id,published_at,name,url,alternate_url,professional_roles,salary.from,salary.to,salary.currency,salary.gross,address.lat,address.lng,address.raw,address.metro.station_name,address.metro.line_name,employer.name,employer.accredited_it_employer,schedule.name,experience.name,department.name,job_type,intern,junior,middle,senior,lead,net_salary_from_rur,net_salary_to_rur,salary_info,date_published
84944277,2023-10-03T18:05:14+0300,"Рекрутер (Product, Design, Data Science & Analytics)",https://api.hh.ru/vacancies/84944277?host=hh.ru,https://hh.ru/vacancy/84944277,"[{'id': '118', 'name': 'Специалист по подбору персонала'}]",,,,,,,,,,Авито,False,Полный день,От 3 до 6 лет,Авито: бэк-офис,DS,0,0,1,1,0,,,0,2023-10-03
87790430,2023-10-05T15:25:53+0300,Data Scientist в Data Office,https://api.hh.ru/vacancies/87790430?host=hh.ru,https://hh.ru/vacancy/87790430,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,VK,False,Полный день,От 3 до 6 лет,"VK, ВКонтакте",DS,0,0,1,1,0,,,0,2023-10-05
88186866,2023-10-15T23:23:51+0300,Макроэкономист (Middle data scientist),https://api.hh.ru/vacancies/88186866?host=hh.ru,https://hh.ru/vacancy/88186866,"[{'id': '79', 'name': 'Научный специалист, исследователь'}]",,,,,,,,,,Аналитический центр при Правительстве Российской Федерации,False,Полный день,От 3 до 6 лет,,MLE or DS,0,0,1,0,0,,,0,2023-10-15
88470443,2023-10-20T17:57:04+0300,Middle/senior ML Engineer,https://api.hh.ru/vacancies/88470443?host=hh.ru,https://hh.ru/vacancy/88470443,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,Достоевская,Люблинско-Дмитровская,ГИРУС,False,Полный день,От 3 до 6 лет,,MLE,0,0,1,1,0,,,0,2023-10-20
87798430,2023-10-05T17:31:27+0300,MLOps инженер,https://api.hh.ru/vacancies/87798430?host=hh.ru,https://hh.ru/vacancy/87798430,"[{'id': '160', 'name': 'DevOps-инженер'}]",,,,,,,,,,РОСБАНК,False,Удаленная работа,От 3 до 6 лет,«РОСБАНК»,MLE,0,0,1,1,0,,,0,2023-10-05
83564650,2023-10-03T12:09:24+0300,ML-инженер / CV-разработчик,https://api.hh.ru/vacancies/83564650?host=hh.ru,https://hh.ru/vacancy/83564650,"[{'id': '96', 'name': 'Программист, разработчик'}]",250000.0,300000.0,RUR,False,55.604127,38.106579,"Жуковский, улица Гагарина, 16",,,МФТИ,False,Полный день,От 3 до 6 лет,,MLE,0,0,1,1,0,250000.0,300000.0,1,2023-10-03
87822793,2023-10-06T10:38:34+0300,Team Lead Data Scientist,https://api.hh.ru/vacancies/87822793?host=hh.ru,https://hh.ru/vacancy/87822793,"[{'id': '107', 'name': 'Руководитель проектов'}]",300000.0,350000.0,RUR,True,55.739929,37.614105,"Москва, 1-й Голутвинский переулок, 2/10с2",,,Розничная сеть МТС,False,Полный день,От 3 до 6 лет,,DS,0,0,0,0,1,261000.0,304500.0,1,2023-10-06
78125995,2023-10-12T12:37:08+0300,Senior ML инженер,https://api.hh.ru/vacancies/78125995?host=hh.ru,https://hh.ru/vacancy/78125995,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.773793,37.603577,"Москва, Долгоруковская улица, 7",Маяковская,Замоскворецкая,Go Ahead,False,Полный день,От 3 до 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-12
86860849,2023-10-16T08:46:20+0300,MLops специалист,https://api.hh.ru/vacancies/86860849?host=hh.ru,https://hh.ru/vacancy/86860849,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,СБЕР,False,Полный день,От 3 до 6 лет,Сбер. IT,MLE,0,0,1,1,0,,,0,2023-10-16
87710764,2023-10-28T10:55:05+0300,Преподаватель Data Science (удалённо),https://api.hh.ru/vacancies/87710764?host=hh.ru,https://hh.ru/vacancy/87710764,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",,150000.0,RUR,True,,,,,,Березняк Антон Викторович,False,Удаленная работа,От 1 года до 3 лет,,DS,0,1,1,0,0,,130500.0,1,2023-10-28
87281507,2023-10-25T13:02:37+0300,Manager Data Science,https://api.hh.ru/vacancies/87281507?host=hh.ru,https://hh.ru/vacancy/87281507,"[{'id': '157', 'name': 'Руководитель отдела аналитики'}]",,,,,55.730228,37.635772,"Москва, Павелецкая пл., 2, строение 2",Павелецкая,Кольцевая,Axenix (ранее Accenture),False,Полный день,Более 6 лет,,DS,0,0,0,0,1,,,0,2023-10-25
88698700,2023-10-26T16:21:14+0300,"Team Lead Data Scientist (NLP, поиск)",https://api.hh.ru/vacancies/88698700?host=hh.ru,https://hh.ru/vacancy/88698700,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Samokat.tech,False,Удаленная работа,От 3 до 6 лет,,DS,0,0,0,0,1,,,0,2023-10-26
87915098,2023-10-09T12:35:58+0300,Data Scientist (Senior),https://api.hh.ru/vacancies/87915098?host=hh.ru,https://hh.ru/vacancy/87915098,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,РОСБАНК,False,Удаленная работа,От 3 до 6 лет,«РОСБАНК»,DS,0,0,0,1,0,,,0,2023-10-09
87994430,2023-10-10T15:56:58+0300,Senior Data scientist (Управление рисками корпоративных клиентов),https://api.hh.ru/vacancies/87994430?host=hh.ru,https://hh.ru/vacancy/87994430,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,55.741338,37.531127,"Москва, Кутузовский проспект, 32к1",Кутузовская,Филевская,СБЕР,False,Полный день,От 3 до 6 лет,Сбер. Data Science,DS,0,0,0,1,0,,,0,2023-10-10
82213529,2023-10-22T15:57:27+0300,Senior Data Scientist,https://api.hh.ru/vacancies/82213529?host=hh.ru,https://hh.ru/vacancy/82213529,"[{'id': '10', 'name': 'Аналитик'}]",,,,,55.740421,37.532071,"Москва, Кутузовский проспект, 32",Кутузовская,МЦК,СБЕР,False,Сменный график,Более 6 лет,Сбер. IT,DS,0,0,0,1,0,,,0,2023-10-22
87597175,2023-10-26T12:05:42+0300,Data-Scientist (Опыт работы ОБЯЗАТЕЛЕН от 1 года),https://api.hh.ru/vacancies/87597175?host=hh.ru,https://hh.ru/vacancy/87597175,"[{'id': '10', 'name': 'Аналитик'}]",,,,,55.77755,37.649445,"Москва, Каланчевская улица, 16с1",,,Weborama Russia,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-26
82421077,2023-09-29T09:33:39+0300,Портфельный риск-аналитик / Middle Data Scientist (модели кредитного риска),https://api.hh.ru/vacancies/82421077?host=hh.ru,https://hh.ru/vacancy/82421077,"[{'id': '134', 'name': 'Финансовый аналитик, инвестиционный аналитик'}]",,,,,55.742494,37.527831,"Москва, Кутузовский проспект, 36с41",Кутузовская,Филевская,Элемент Лизинг,False,Полный день,От 3 до 6 лет,,MLE or DS,0,0,1,0,0,,,0,2023-09-29
88414466,2023-10-19T17:09:03+0300,Архитектор (команда развития платформы MLOPS),https://api.hh.ru/vacancies/88414466?host=hh.ru,https://hh.ru/vacancy/88414466,"[{'id': '104', 'name': 'Руководитель группы разработки'}]",,,,,,,"Москва, Островная улица, 4",,,"ВСК, САО",False,Полный день,От 3 до 6 лет,,MLE,0,0,1,1,0,,,0,2023-10-19
84844609,2023-10-16T14:55:26+0300,Data Scientist,https://api.hh.ru/vacancies/84844609?host=hh.ru,https://hh.ru/vacancy/84844609,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Банк ДОМ.РФ,False,Полный день,От 3 до 6 лет,,DS,0,0,1,1,0,,,0,2023-10-16
88518558,2023-10-23T11:43:32+0300,Middle+/Senior Data Scientist,https://api.hh.ru/vacancies/88518558?host=hh.ru,https://hh.ru/vacancy/88518558,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,СБЕР,False,Полный день,От 3 до 6 лет,Сбер для экспертов,MLE or DS,0,0,1,1,0,,,0,2023-10-23
87915108,2023-10-09T12:36:04+0300,MLops engineer (DSML Платформа),https://api.hh.ru/vacancies/87915108?host=hh.ru,https://hh.ru/vacancy/87915108,"[{'id': '114', 'name': 'Системный инженер'}]",,,,,,,,,,Группа НЛМК,False,Полный день,От 3 до 6 лет,Группа НЛМК ИТ и Диджитал,MLE,0,0,1,1,0,,,0,2023-10-09
87941475,2023-10-09T17:32:55+0300,DevOps engineer (MLOps),https://api.hh.ru/vacancies/87941475?host=hh.ru,https://hh.ru/vacancy/87941475,"[{'id': '113', 'name': 'Системный администратор'}]",,,,,,,,,,Неофлекс,True,Удаленная работа,От 1 года до 3 лет,,MLE,0,1,1,0,0,,,0,2023-10-09
88173838,2023-10-25T22:13:20+0300,ML engineer (speech recognition),https://api.hh.ru/vacancies/88173838?host=hh.ru,https://hh.ru/vacancy/88173838,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,"Bright Pattern, Inc",False,Удаленная работа,Более 6 лет,,MLE,0,0,0,0,1,,,0,2023-10-25
87919865,2023-10-09T13:18:39+0300,"Senior ML Engineer (Voice, Real-Time ASR)",https://api.hh.ru/vacancies/87919865?host=hh.ru,https://hh.ru/vacancy/87919865,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.790529,37.569063,"Москва, Ленинградский проспект, 36с40",,,Sifox,False,Удаленная работа,От 3 до 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-09
87780764,2023-10-26T13:24:31+0300,Маркетинговый аналитик-исследователь (DS/ML) в сервис путешествий,https://api.hh.ru/vacancies/87780764?host=hh.ru,https://hh.ru/vacancy/87780764,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,Туту.ру,False,Удаленная работа,От 3 до 6 лет,,DS,0,0,1,1,0,,,0,2023-10-26
86936001,2023-10-19T16:31:36+0300,Senior Data Scientist (Ads Platform),https://api.hh.ru/vacancies/86936001?host=hh.ru,https://hh.ru/vacancy/86936001,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Lamoda Tech,True,Полный день,От 3 до 6 лет,,DS,0,0,0,1,0,,,0,2023-10-19
86336141,2023-10-16T09:23:14+0300,Data Scientist (Распознавание речи),https://api.hh.ru/vacancies/86336141?host=hh.ru,https://hh.ru/vacancy/86336141,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,АБК,True,Удаленная работа,От 3 до 6 лет,,DS,0,0,1,1,0,,,0,2023-10-16
83713600,2023-10-24T12:56:38+0300,Senior MLOps-инженер,https://api.hh.ru/vacancies/83713600?host=hh.ru,https://hh.ru/vacancy/83713600,"[{'id': '96', 'name': 'Программист, разработчик'}]",300000.0,450000.0,RUR,True,,,,,,Rubbles,True,Полный день,От 3 до 6 лет,,MLE,0,0,0,1,0,261000.0,391500.0,1,2023-10-24
87465889,2023-10-24T09:21:49+0300,Senior Data Scientist,https://api.hh.ru/vacancies/87465889?host=hh.ru,https://hh.ru/vacancy/87465889,"[{'id': '40', 'name': 'Другое'}]",,,,,,,,,,РСХБ-Интех,False,Полный день,Более 6 лет,,DS,0,0,0,1,0,,,0,2023-10-24
67411146,2023-10-17T15:51:42+0300,"Ведущий Data Scientist, Ранжирование поиска",https://api.hh.ru/vacancies/67411146?host=hh.ru,https://hh.ru/vacancy/67411146,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.74723295660558,37.536558290665916,"Москва, Пресненская набережная, 10",Деловой центр,Большая кольцевая линия,Ozon,False,Удаленная работа,От 3 до 6 лет,Ozon Информационные технологии,DS,0,0,0,1,0,,,0,2023-10-17
87515891,2023-10-26T11:25:40+0300,MLOps-инженер,https://api.hh.ru/vacancies/87515891?host=hh.ru,https://hh.ru/vacancy/87515891,"[{'id': '160', 'name': 'DevOps-инженер'}]",,350000.0,RUR,False,,,,,,Точка,False,Удаленная работа,От 3 до 6 лет,,MLE,0,0,1,1,0,,350000.0,1,2023-10-26
87410353,2023-10-27T13:05:40+0300,Lead Data Scientist,https://api.hh.ru/vacancies/87410353?host=hh.ru,https://hh.ru/vacancy/87410353,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.789461,37.551735,"Москва, Ленинградский проспект, 35с1",Динамо,Замоскворецкая,Банк ДОМ.РФ,False,Полный день,От 3 до 6 лет,,DS,0,0,0,0,1,,,0,2023-10-27
88403332,2023-10-19T14:33:43+0300,Senior data scientist (Кредитный скоринг\антифрод),https://api.hh.ru/vacancies/88403332?host=hh.ru,https://hh.ru/vacancy/88403332,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",,,,,55.762206,37.656658,"Москва, улица Земляной Вал, 8",Курская,Арбатско-Покровская,Займиго МФК,False,Удаленная работа,От 3 до 6 лет,,DS,0,0,0,1,0,,,0,2023-10-19
88300267,2023-10-26T16:13:44+0300,Senior/ Lead Machine Learning Engineer,https://api.hh.ru/vacancies/88300267?host=hh.ru,https://hh.ru/vacancy/88300267,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,Ассистагро,False,Удаленная работа,От 3 до 6 лет,,MLE,0,0,0,1,1,,,0,2023-10-26
88338771,2023-10-27T12:31:41+0300,"ML Engineer, Remote",https://api.hh.ru/vacancies/88338771?host=hh.ru,https://hh.ru/vacancy/88338771,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,Compound Solutions SL,False,Удаленная работа,От 1 года до 3 лет,,MLE,0,1,1,0,0,,,0,2023-10-27
88232687,2023-10-16T14:37:53+0300,Data Scientist в Центр AI-маркетинга,https://api.hh.ru/vacancies/88232687?host=hh.ru,https://hh.ru/vacancy/88232687,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,СБЕР,False,Полный день,От 3 до 6 лет,Сбер для экспертов,DS,0,0,1,1,0,,,0,2023-10-16
81543934,2023-10-23T06:54:56+0300,Data Scientist (Middle),https://api.hh.ru/vacancies/81543934?host=hh.ru,https://hh.ru/vacancy/81543934,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.753752,37.558832,"Москва, Краснопресненская набережная",Улица 1905 года,Таганско-Краснопресненская,Строительный Двор,False,Полный день,От 1 года до 3 лет,,MLE or DS,0,0,1,0,0,,,0,2023-10-23
87828603,2023-10-06T11:49:28+0300,Senior/Middle Data Scientist (Trust&Safety),https://api.hh.ru/vacancies/87828603?host=hh.ru,https://hh.ru/vacancy/87828603,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,WILDBERRIES,False,Удаленная работа,От 3 до 6 лет,,MLE or DS,0,0,1,1,0,,,0,2023-10-06
86989870,2023-10-16T16:43:34+0300,Senior MLOps engineer/Python developer,https://api.hh.ru/vacancies/86989870?host=hh.ru,https://hh.ru/vacancy/86989870,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,55.788353,37.567931,"Москва, Ленинградский проспект, 36с11",Динамо,Замоскворецкая,Flocktory,False,Полный день,От 3 до 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-16
87304809,2023-10-18T14:20:13+0300,Machine Learning Engineer (Ad-hoc),https://api.hh.ru/vacancies/87304809?host=hh.ru,https://hh.ru/vacancy/87304809,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,Positive Technologies,False,Полный день,От 3 до 6 лет,,MLE,0,0,1,1,0,,,0,2023-10-18
85196278,2023-10-17T15:51:42+0300,"Ведущий Data Scientist (NLP), Базовое ранжирование",https://api.hh.ru/vacancies/85196278?host=hh.ru,https://hh.ru/vacancy/85196278,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.74723295660558,37.536558290665916,"Москва, Пресненская набережная, 10",Деловой центр,Большая кольцевая линия,Ozon,False,Удаленная работа,От 3 до 6 лет,Ozon Информационные технологии,DS,0,0,0,1,0,,,0,2023-10-17
88361417,2023-10-18T17:29:02+0300,Senior/Lead Data Scientist,https://api.hh.ru/vacancies/88361417?host=hh.ru,https://hh.ru/vacancy/88361417,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,WILDBERRIES,False,Удаленная работа,От 3 до 6 лет,,DS,0,0,0,1,1,,,0,2023-10-18
87771667,2023-10-05T11:36:15+0300,Team Lead ML Engineer,https://api.hh.ru/vacancies/87771667?host=hh.ru,https://hh.ru/vacancy/87771667,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Звук,False,Удаленная работа,От 3 до 6 лет,,MLE,0,0,0,0,1,,,0,2023-10-05
88577327,2023-10-24T12:01:38+0300,Team Lead MLOps/Product Owner (Feature Store),https://api.hh.ru/vacancies/88577327?host=hh.ru,https://hh.ru/vacancy/88577327,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,СБЕР,False,Полный день,От 3 до 6 лет,Сбер для экспертов,MLE,0,0,0,0,1,,,0,2023-10-24
83575438,2023-10-14T00:41:39+0300,Senior ML Engineer в команду «Матчинг»,https://api.hh.ru/vacancies/83575438?host=hh.ru,https://hh.ru/vacancy/83575438,"[{'id': '165', 'name': 'Дата-сайентист'}]",330000.0,450000.0,RUR,False,,,,,,Профи (profi.ru),True,Удаленная работа,От 3 до 6 лет,,MLE,0,0,0,1,0,330000.0,450000.0,1,2023-10-14
88644894,2023-10-25T15:30:57+0300,Senior ML Engineer / Lead ML Engineer (Computer Vision),https://api.hh.ru/vacancies/88644894?host=hh.ru,https://hh.ru/vacancy/88644894,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,Instories,True,Полный день,От 3 до 6 лет,,MLE,0,0,0,1,1,,,0,2023-10-25
86922880,2023-10-23T16:28:36+0300,Senior Data Scientist в команду контент-системы,https://api.hh.ru/vacancies/86922880?host=hh.ru,https://hh.ru/vacancy/86922880,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.736914,37.641764,"Москва, Садовническая улица, 82",Павелецкая,Замоскворецкая,VK,False,Полный день,От 3 до 6 лет,"VK, Дзен",DS,0,0,0,1,0,,,0,2023-10-23
87452263,2023-10-25T16:16:34+0300,Senior Data/ML engineer,https://api.hh.ru/vacancies/87452263?host=hh.ru,https://hh.ru/vacancy/87452263,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",,,,,,,,,,Детский Мир,False,Полный день,Более 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-25
88626673,2023-10-25T11:16:55+0300,Team Lead MLOps/Product Owner (Feature Store),https://api.hh.ru/vacancies/88626673?host=hh.ru,https://hh.ru/vacancy/88626673,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,СБЕР,False,Полный день,От 3 до 6 лет,Сбер. IT,MLE,0,0,0,0,1,,,0,2023-10-25
84482010,2023-10-27T09:03:04+0300,Team Lead Data Science(Руководитель направления по исследованию данных),https://api.hh.ru/vacancies/84482010?host=hh.ru,https://hh.ru/vacancy/84482010,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,СБЕР,False,Полный день,Нет опыта,Сбер для экспертов,DS,0,0,0,0,1,,,0,2023-10-27
88467166,2023-10-20T16:40:42+0300,Senior \ Lead MLops,https://api.hh.ru/vacancies/88467166?host=hh.ru,https://hh.ru/vacancy/88467166,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,СБЕР,False,Полный день,От 3 до 6 лет,Сбер. IT,MLE,0,0,0,1,1,,,0,2023-10-20
87277729,2023-10-25T12:19:56+0300,"Старший инженер по автоматизации тестирования, ML Инфраструктура",https://api.hh.ru/vacancies/87277729?host=hh.ru,https://hh.ru/vacancy/87277729,"[{'id': '124', 'name': 'Тестировщик'}]",,,,,55.74723295660558,37.536558290665916,"Москва, Пресненская набережная, 10",Деловой центр,Большая кольцевая линия,Ozon,False,Полный день,От 3 до 6 лет,Ozon Информационные технологии,MLE,0,0,1,0,0,,,0,2023-10-25
87910496,2023-10-24T18:08:26+0300,ML Developer NLP (речевая аналитика) MTS AI,https://api.hh.ru/vacancies/87910496?host=hh.ru,https://hh.ru/vacancy/87910496,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,МТС,True,Удаленная работа,От 3 до 6 лет,«МТС» ,MLE or DS,0,0,1,1,0,,,0,2023-10-24
88136254,2023-10-13T10:05:12+0300,Data Scientist – Senior,https://api.hh.ru/vacancies/88136254?host=hh.ru,https://hh.ru/vacancy/88136254,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,СБЕР,False,Полный день,Более 6 лет,Сбер для экспертов,DS,0,0,0,1,0,,,0,2023-10-13
88576085,2023-10-24T11:45:42+0300,Middle Data Scientist в Центр маркетинговой аналитики (Big Data),https://api.hh.ru/vacancies/88576085?host=hh.ru,https://hh.ru/vacancy/88576085,"[{'id': '40', 'name': 'Другое'}]",,,,,,,,,,МТС,True,Полный день,От 3 до 6 лет,"«МТС», Digital",MLE or DS,0,0,1,0,0,,,0,2023-10-24
87744469,2023-10-04T17:59:02+0300,Data Scientist NLP Senior,https://api.hh.ru/vacancies/87744469?host=hh.ru,https://hh.ru/vacancy/87744469,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,СБЕР,False,Полный день,От 3 до 6 лет,Сбер для экспертов,DS,0,0,0,1,0,,,0,2023-10-04
87677575,2023-10-27T15:37:33+0300,Middle ML Analyst,https://api.hh.ru/vacancies/87677575?host=hh.ru,https://hh.ru/vacancy/87677575,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,Медиапоинт,False,Полный день,От 1 года до 3 лет,,MLE or DS,0,0,1,0,0,,,0,2023-10-27
88222266,2023-10-16T12:34:51+0300,Старший эксперт по анализу данных (data science),https://api.hh.ru/vacancies/88222266?host=hh.ru,https://hh.ru/vacancy/88222266,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,Полюс,False,Полный день,От 3 до 6 лет,,DS,0,0,1,0,0,,,0,2023-10-16
88080799,2023-10-27T13:58:50+0300,Архитектор проекта (Data Science models + внутрикорпоративный портал),https://api.hh.ru/vacancies/88080799?host=hh.ru,https://hh.ru/vacancy/88080799,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,55.736179,37.533194,"Москва, Поклонная улица, 3",Кутузовская,Филевская,БиАйЭй-Технолоджиз,False,Полный день,Более 6 лет,,DS,0,0,0,0,1,,,0,2023-10-27
83670409,2023-10-13T16:45:36+0300,Senior Data Scientist (проект Customer Value Management),https://api.hh.ru/vacancies/83670409?host=hh.ru,https://hh.ru/vacancy/83670409,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,"МАГНИТ, Розничная сеть",False,Удаленная работа,От 3 до 6 лет,,DS,0,0,0,1,0,,,0,2023-10-13
84725120,2023-10-24T09:35:04+0300,MLOps engineer,https://api.hh.ru/vacancies/84725120?host=hh.ru,https://hh.ru/vacancy/84725120,"[{'id': '160', 'name': 'DevOps-инженер'}]",,,,,,,,,,Московский Кредитный Банк,False,Удаленная работа,От 3 до 6 лет,Московский Кредитный Банк. ИТ-специалисты,MLE,0,0,1,1,0,,,0,2023-10-24
81605512,2023-10-24T10:05:31+0300,Senior ML engineer,https://api.hh.ru/vacancies/81605512?host=hh.ru,https://hh.ru/vacancy/81605512,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Циан,False,Удаленная работа,От 3 до 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-24
87823911,2023-10-06T10:53:34+0300,Senior Data Science,https://api.hh.ru/vacancies/87823911?host=hh.ru,https://hh.ru/vacancy/87823911,"[{'id': '165', 'name': 'Дата-сайентист'}]",200000.0,250000.0,RUR,True,55.739929,37.614105,"Москва, 1-й Голутвинский переулок, 2/10с2",,,Розничная сеть МТС,False,Полный день,От 1 года до 3 лет,,DS,0,0,0,1,0,174000.0,217500.0,1,2023-10-06
81857296,2023-10-11T16:23:34+0300,Assistant Professor - Data Science&AI (eng),https://api.hh.ru/vacancies/81857296?host=hh.ru,https://hh.ru/vacancy/81857296,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",,,,,,,,,,Университет Иннополис,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-11
85642699,2023-10-27T14:02:07+0300,"Архитектор-методолог (процессы Data, продуктовой аналитики, ML)",https://api.hh.ru/vacancies/85642699?host=hh.ru,https://hh.ru/vacancy/85642699,"[{'id': '150', 'name': 'Бизнес-аналитик'}]",,,,,55.755819,37.617644,Москва,,,Samokat.tech,False,Удаленная работа,От 3 до 6 лет,,DS,0,0,1,1,0,,,0,2023-10-27
88355486,2023-10-18T16:04:23+0300,Senior ML Engineer (MLOps),https://api.hh.ru/vacancies/88355486?host=hh.ru,https://hh.ru/vacancy/88355486,"[{'id': '40', 'name': 'Другое'}]",,,,,,,,,,Lamoda Tech,True,Гибкий график,От 3 до 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-18
87791595,2023-10-26T15:42:38+0300,Senior Data Scientist (ML-engineer),https://api.hh.ru/vacancies/87791595?host=hh.ru,https://hh.ru/vacancy/87791595,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.742372,37.629241,"Москва, Замоскворецкая линия, метро Новокузнецкая",Новокузнецкая,Замоскворецкая,ДСЛАБ,False,Удаленная работа,От 3 до 6 лет,,MLE or DS,0,0,0,1,0,,,0,2023-10-26
88035616,2023-10-26T13:36:43+0300,MLOps инженер,https://api.hh.ru/vacancies/88035616?host=hh.ru,https://hh.ru/vacancy/88035616,"[{'id': '160', 'name': 'DevOps-инженер'}]",,,,,55.755991,37.56512,"Москва, Рочдельская улица, 15с13",Баррикадная,Таганско-Краснопресненская,Okko,False,Удаленная работа,Более 6 лет,,MLE,0,0,0,0,1,,,0,2023-10-26
87720476,2023-10-04T14:13:39+0300,Lead ML Engineer (ВКонтакте для бизнеса),https://api.hh.ru/vacancies/87720476?host=hh.ru,https://hh.ru/vacancy/87720476,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,55.796931,37.537847,"Москва, Ленинградский проспект, 39с79",Аэропорт,Замоскворецкая,VK,False,Полный день,Более 6 лет,"VK, ВКонтакте",MLE,0,0,0,0,1,,,0,2023-10-04
88604236,2023-10-27T19:15:43+0300,DevOps инженер на ML платформу (MLOps),https://api.hh.ru/vacancies/88604236?host=hh.ru,https://hh.ru/vacancy/88604236,"[{'id': '160', 'name': 'DevOps-инженер'}]",,,,,,,,,,билайн,True,Удаленная работа,От 3 до 6 лет,"билайн: ИТ, Data, Digital",MLE,0,0,1,1,0,,,0,2023-10-27
88282752,2023-10-26T12:44:55+0300,"ML Engineer, Remote",https://api.hh.ru/vacancies/88282752?host=hh.ru,https://hh.ru/vacancy/88282752,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,Compound Solutions SL,False,Удаленная работа,От 1 года до 3 лет,,MLE,0,1,1,0,0,,,0,2023-10-26
82435811,2023-10-24T14:28:13+0300,Senior Data Scientist в команду CVM AI,https://api.hh.ru/vacancies/82435811?host=hh.ru,https://hh.ru/vacancy/82435811,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,Райффайзен Банк,False,Полный день,От 1 года до 3 лет,,DS,0,0,0,1,0,,,0,2023-10-24
88021142,2023-10-11T10:10:13+0300,Senior Data Scientist CV (Generative design),https://api.hh.ru/vacancies/88021142?host=hh.ru,https://hh.ru/vacancy/88021142,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Samokat.tech,False,Удаленная работа,От 3 до 6 лет,,DS,0,0,0,1,0,,,0,2023-10-11
87935784,2023-10-23T10:17:32+0300,Senior ML Engineer (Анализ текста),https://api.hh.ru/vacancies/87935784?host=hh.ru,https://hh.ru/vacancy/87935784,"[{'id': '40', 'name': 'Другое'}]",,,,,,,,,,WILDBERRIES,False,Удаленная работа,Более 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-23
